ano,mes,data,regiao,uf,cidade,canal_venda,categoria,produto,quantidade,preco_unitario,faturamento,custo,lucro,prazo_entrega,avaliacao_cliente
2016,11,2016-11-01,Centro-Oeste,GO,Goiânia,Marketplace,Moda,Produto D,16,429.15,6866.4,4583.22,2226.52,11.9,2.66
2016,11,2016-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Marketplace,Casa,Produto B,5,1268.85,6344.27,5159.18,2685.55,7.1,4.93
2016,11,2016-11-01,Centro-Oeste,MT,Cuiabá,Site próprio,Eletrônicos,Produto D,6,2048.7,12292.22,6876.57,3322.64,3.7,3.55
2016,11,2016-11-01,Centro-Oeste,MS,Campo Grande,Site próprio,Eletrônicos,Produto A,1,2015.09,2015.09,1642.53,603.99,4.2,4.04
2016,11,2016-11-01,Sudeste,SP,São Paulo,Site próprio,Beleza,Produto B,9,66.71,600.41,488.06,225.73,7.3,4.75
2016,11,2016-11-01,Sudeste,SP,Campinas,Marketplace,Eletrônicos,Produto C,19,1534.06,29147.21,21269.89,12549.29,10.7,3.19
2016,11,2016-11-01,Sudeste,SP,Ribeirão Preto,Marketplace,Livros,Produto C,27,200.86,5423.34,4226.66,979.09,6.6,2.87
2016,11,2016-11-01,Sudeste,RJ,Rio de Janeiro,Site próprio,Moda,Produto B,19,1374.14,26108.69,15778.64,9045.62,14.0,2.85
2016,11,2016-11-01,Sudeste,RJ,Niterói,Site próprio,Esporte,Produto B,10,273.31,2733.13,2049.99,715.02,4.9,3.45
2016,11,2016-11-01,Sudeste,RJ,Nova Iguaçu,Marketplace,Casa,Produto A,2,1703.22,3406.43,2216.13,956.84,5.8,3.08
2016,11,2016-11-01,Sudeste,RJ,Petrópolis,Site próprio,Esporte,Produto D,25,963.8,24094.91,18820.58,6474.83,10.8,3.37
2016,11,2016-11-01,Sudeste,MG,Belo Horizonte,Aplicativo,Eletrônicos,Produto C,22,2441.22,53706.84,37791.56,15303.46,11.3,4.74
2016,11,2016-11-01,Sudeste,MG,Uberlândia,Aplicativo,Casa,Produto A,7,1836.26,12853.83,7522.77,2995.84,6.4,3.46
2016,11,2016-11-01,Sudeste,MG,Juiz de Fora,Marketplace,Moda,Produto D,14,333.34,4666.75,3774.58,1056.27,9.3,4.7
2016,11,2016-11-01,Sudeste,ES,Vitória,Site próprio,Moda,Produto A,15,1140.68,17110.18,11283.12,4354.0,6.2,4.57
2016,11,2016-11-01,Sudeste,ES,Vila Velha,Marketplace,Moda,Produto D,1,1176.63,1176.63,866.06,506.74,5.7,4.53
2016,11,2016-11-01,Sudeste,ES,Serra,Site próprio,Casa,Produto C,1,2160.34,2160.34,1658.76,565.38,9.5,4.97
2016,11,2016-11-01,Sul,PR,Curitiba,Site próprio,Eletrônicos,Produto C,28,1524.95,42698.58,31451.4,12312.59,2.2,4.35
2016,11,2016-11-01,Sul,PR,Londrina,Aplicativo,Casa,Produto D,27,263.11,7104.0,4887.17,3095.12,11.6,2.54
2016,11,2016-11-01,Sul,SC,Florianópolis,Aplicativo,Beleza,Produto B,12,2013.3,24159.54,13571.98,9278.69,5.2,2.6
2016,11,2016-11-01,Sul,SC,Joinville,Marketplace,Esporte,Produto B,8,230.49,1843.94,1508.55,406.34,9.7,4.32
2016,11,2016-11-01,Sul,RS,Porto Alegre,Aplicativo,Moda,Produto B,1,1032.49,1032.49,639.14,390.71,3.5,4.86
2016,11,2016-11-01,Sul,RS,Caxias do Sul,Aplicativo,Livros,Produto B,9,1918.99,17270.88,13596.1,3951.36,5.5,2.87
2016,12,2016-12-01,Norte,AM,Manaus,Site próprio,Casa,Produto B,4,2206.96,8827.86,6292.44,3652.0,12.3,4.73
2016,12,2016-12-01,Norte,PA,Belém,Site próprio,Livros,Produto D,25,2161.82,54045.55,42001.52,24266.5,11.9,3.6
2016,12,2016-12-01,Norte,PA,Santarém,Site próprio,Esporte,Produto A,18,2214.22,39855.93,30287.54,10364.7,13.7,3.45
2016,12,2016-12-01,Norte,RO,Porto Velho,Site próprio,Casa,Produto C,2,1212.42,2424.84,1882.7,817.88,6.8,4.0
2016,12,2016-12-01,Norte,TO,Palmas,Site próprio,Beleza,Produto C,8,1132.32,9058.55,6945.24,3194.52,7.6,2.54
2016,12,2016-12-01,Nordeste,BA,Salvador,Marketplace,Esporte,Produto A,14,1887.53,26425.47,19478.42,9745.78,14.8,3.45
2016,12,2016-12-01,Nordeste,BA,Feira de Santana,Aplicativo,Eletrônicos,Produto C,2,196.14,392.28,279.06,150.54,6.8,3.52
2016,12,2016-12-01,Nordeste,PE,Recife,Aplicativo,Beleza,Produto C,23,1183.1,27211.37,20515.36,9118.87,2.4,2.71
2016,12,2016-12-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Beleza,Produto A,17,935.48,15903.15,10057.32,4765.22,4.7,3.25
2016,12,2016-12-01,Nordeste,CE,Fortaleza,Marketplace,Eletrônicos,Produto B,16,808.97,12943.52,9142.93,3277.6,12.4,4.64
2016,12,2016-12-01,Nordeste,CE,Juazeiro do Norte,Marketplace,Moda,Produto D,11,1597.52,17572.69,10142.95,5030.74,9.2,4.59
2016,12,2016-12-01,Nordeste,MA,São Luís,Marketplace,Livros,Produto D,13,1122.16,14588.13,9399.86,5155.04,10.4,3.91
2016,12,2016-12-01,Nordeste,PB,João Pessoa,Aplicativo,Eletrônicos,Produto A,18,1352.07,24337.26,16371.77,4946.57,12.1,3.74
2016,12,2016-12-01,Centro-Oeste,DF,Brasília,Site próprio,Eletrônicos,Produto C,24,2228.18,53476.26,38391.52,11957.9,5.4,4.27
2016,12,2016-12-01,Centro-Oeste,GO,Goiânia,Site próprio,Casa,Produto B,19,503.68,9569.9,6003.56,3201.99,14.1,2.55
2016,12,2016-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Aplicativo,Beleza,Produto B,23,992.75,22833.32,13598.5,7662.85,7.9,2.72
2016,12,2016-12-01,Centro-Oeste,MT,Cuiabá,Site próprio,Eletrônicos,Produto D,23,675.96,15547.17,10747.0,6334.13,12.3,4.26
2016,12,2016-12-01,Centro-Oeste,MS,Campo Grande,Aplicativo,Eletrônicos,Produto A,11,2090.58,22996.39,15505.8,7486.45,7.5,4.4
2016,12,2016-12-01,Sudeste,SP,São Paulo,Site próprio,Moda,Produto B,25,626.1,15652.62,9774.03,3336.45,14.7,4.76
2016,12,2016-12-01,Sudeste,SP,Campinas,Aplicativo,Livros,Produto C,13,561.5,7299.44,5507.95,2554.25,6.2,4.28
2016,12,2016-12-01,Sudeste,SP,Ribeirão Preto,Site próprio,Esporte,Produto A,9,115.09,1035.82,589.47,463.59,9.0,3.56
2016,12,2016-12-01,Sudeste,RJ,Rio de Janeiro,Site próprio,Moda,Produto D,7,385.43,2698.03,1584.33,1007.98,6.0,3.56
2016,12,2016-12-01,Sudeste,RJ,Niterói,Marketplace,Beleza,Produto D,4,517.1,2068.4,1150.65,764.49,10.4,4.92
2016,12,2016-12-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Beleza,Produto D,16,1777.2,28435.2,16488.58,9101.01,5.8,3.36
2016,12,2016-12-01,Sudeste,RJ,Petrópolis,Marketplace,Moda,Produto A,10,2425.65,24256.45,16797.48,5283.4,8.6,4.54
2016,12,2016-12-01,Sudeste,MG,Belo Horizonte,Aplicativo,Beleza,Produto B,22,2415.87,53149.11,35724.15,22553.58,5.3,3.6
2016,12,2016-12-01,Sudeste,MG,Uberlândia,Marketplace,Esporte,Produto D,9,2006.84,18061.57,12259.9,3276.7,4.0,3.92
2016,12,2016-12-01,Sudeste,MG,Juiz de Fora,Marketplace,Casa,Produto C,20,2373.78,47475.6,32015.05,20381.49,14.8,3.58
2016,12,2016-12-01,Sudeste,ES,Vitória,Aplicativo,Moda,Produto C,8,1703.8,13630.43,9250.1,5386.94,2.1,4.36
2016,12,2016-12-01,Sudeste,ES,Vila Velha,Marketplace,Casa,Produto D,27,631.47,17049.58,9702.4,3789.24,7.8,4.18
2016,12,2016-12-01,Sudeste,ES,Serra,Marketplace,Beleza,Produto A,8,1029.14,8233.13,6208.11,1666.44,8.8,3.16
2016,12,2016-12-01,Sul,PR,Curitiba,Aplicativo,Livros,Produto D,5,145.82,729.11,427.99,145.29,5.6,3.95
2016,12,2016-12-01,Sul,PR,Londrina,Marketplace,Casa,Produto C,17,1678.92,28541.58,23268.77,6953.76,10.2,4.48
2016,12,2016-12-01,Sul,SC,Florianópolis,Aplicativo,Eletrônicos,Produto A,6,2260.14,13560.85,8889.83,5768.69,8.4,2.87
2016,12,2016-12-01,Sul,SC,Joinville,Site próprio,Casa,Produto C,20,2276.16,45523.28,35057.45,9291.84,12.1,4.9
2016,12,2016-12-01,Sul,RS,Porto Alegre,Marketplace,Casa,Produto D,5,714.39,3571.95,2541.44,1540.72,11.9,3.98
2016,12,2016-12-01,Sul,RS,Caxias do Sul,Aplicativo,Eletrônicos,Produto B,26,1626.81,42297.1,32744.78,8744.12,3.7,4.01
2017,1,2017-01-01,Norte,AM,Manaus,Marketplace,Beleza,Produto D,17,1846.25,31386.18,19282.67,12861.62,5.4,3.9
2017,1,2017-01-01,Norte,PA,Belém,Aplicativo,Casa,Produto A,14,2480.59,34728.33,23676.18,13558.95,7.2,4.49
2017,1,2017-01-01,Norte,PA,Santarém,Aplicativo,Casa,Produto A,6,1684.88,10109.28,7179.44,2702.67,11.1,2.98
2017,1,2017-01-01,Norte,RO,Porto Velho,Site próprio,Livros,Produto D,26,768.77,19987.89,11641.06,5733.95,9.5,4.88
2017,1,2017-01-01,Norte,TO,Palmas,Marketplace,Livros,Produto B,17,1449.19,24636.21,13581.86,5647.72,7.4,3.46
2017,1,2017-01-01,Nordeste,BA,Salvador,Marketplace,Livros,Produto A,1,1267.35,1267.35,964.23,380.6,13.5,4.19
2017,1,2017-01-01,Nordeste,BA,Feira de Santana,Site próprio,Eletrônicos,Produto B,14,2097.64,29366.98,21561.54,5296.36,6.5,4.8
2017,1,2017-01-01,Nordeste,PE,Recife,Site próprio,Livros,Produto A,15,71.21,1068.09,679.34,220.2,9.8,4.38
2017,1,2017-01-01,Nordeste,PE,Jaboatão dos Guararapes,Aplicativo,Beleza,Produto B,4,445.16,1780.62,1323.92,711.8,6.4,3.76
2017,1,2017-01-01,Nordeste,CE,Fortaleza,Site próprio,Livros,Produto D,1,526.86,526.86,357.62,222.07,4.9,2.86
2017,1,2017-01-01,Nordeste,CE,Juazeiro do Norte,Site próprio,Esporte,Produto D,10,1929.29,19292.93,14451.24,6583.73,11.6,2.75
2017,1,2017-01-01,Nordeste,MA,São Luís,Site próprio,Livros,Produto A,1,2329.52,2329.52,1535.8,792.46,11.9,4.46
2017,1,2017-01-01,Nordeste,PB,João Pessoa,Marketplace,Casa,Produto D,21,1447.59,30399.39,20013.51,11999.8,2.2,3.35
2017,1,2017-01-01,Centro-Oeste,DF,Brasília,Site próprio,Beleza,Produto B,24,1504.51,36108.22,27636.54,12909.75,14.1,3.01
2017,1,2017-01-01,Centro-Oeste,GO,Goiânia,Marketplace,Livros,Produto B,19,54.75,1040.27,573.7,278.51,3.5,3.88
2017,1,2017-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Casa,Produto C,9,2360.09,21240.82,15858.18,9423.14,3.2,3.36
2017,1,2017-01-01,Centro-Oeste,MT,Cuiabá,Aplicativo,Esporte,Produto C,14,1403.49,19648.93,13159.62,4141.9,5.0,3.45
2017,1,2017-01-01,Centro-Oeste,MS,Campo Grande,Aplicativo,Esporte,Produto A,23,1384.29,31838.75,20749.0,7203.85,6.8,4.85
2017,1,2017-01-01,Sudeste,SP,São Paulo,Marketplace,Moda,Produto B,1,402.03,402.03,290.03,104.47,11.6,4.47
2017,1,2017-01-01,Sudeste,SP,Campinas,Marketplace,Livros,Produto D,27,493.46,13323.46,9485.38,2710.39,13.1,3.45
2017,1,2017-01-01,Sudeste,SP,Ribeirão Preto,Site próprio,Esporte,Produto B,18,1893.81,34088.56,22756.16,13121.06,2.9,3.9
2017,1,2017-01-01,Sudeste,RJ,Rio de Janeiro,Site próprio,Beleza,Produto C,12,1141.43,13697.16,8716.9,3403.33,9.3,4.69
2017,1,2017-01-01,Sudeste,RJ,Niterói,Marketplace,Beleza,Produto B,16,1389.92,22238.76,12277.95,8696.73,4.4,2.54
2017,1,2017-01-01,Sudeste,RJ,Nova Iguaçu,Aplicativo,Moda,Produto A,6,1688.12,10128.7,8172.6,3744.62,6.3,4.04
2017,1,2017-01-01,Sudeste,RJ,Petrópolis,Site próprio,Esporte,Produto D,14,2322.37,32513.13,23812.76,10047.11,6.5,3.55
2017,1,2017-01-01,Sudeste,MG,Belo Horizonte,Site próprio,Esporte,Produto B,4,125.93,503.73,297.32,186.8,6.9,5.0
2017,1,2017-01-01,Sudeste,MG,Uberlândia,Marketplace,Moda,Produto D,13,1027.36,13355.62,8695.43,3345.23,12.9,3.91
2017,1,2017-01-01,Sudeste,MG,Juiz de Fora,Site próprio,Casa,Produto C,18,1246.06,22428.99,16121.04,7065.29,10.0,3.92
2017,1,2017-01-01,Sudeste,ES,Vitória,Site próprio,Moda,Produto D,14,1451.02,20314.21,12838.41,8819.72,9.1,3.69
2017,1,2017-01-01,Sudeste,ES,Vila Velha,Marketplace,Livros,Produto D,4,280.05,1120.2,743.38,325.57,10.6,3.2
2017,1,2017-01-01,Sudeste,ES,Serra,Marketplace,Casa,Produto D,28,803.69,22503.35,18116.42,5967.94,10.9,4.51
2017,1,2017-01-01,Sul,PR,Curitiba,Marketplace,Casa,Produto C,24,1260.02,30240.38,22307.78,9840.5,6.3,2.52
2017,1,2017-01-01,Sul,PR,Londrina,Marketplace,Livros,Produto A,10,1703.21,17032.09,11767.85,6574.63,14.9,3.38
2017,1,2017-01-01,Sul,SC,Florianópolis,Marketplace,Esporte,Produto B,27,1436.51,38785.72,23652.33,8431.33,13.5,2.52
2017,1,2017-01-01,Sul,SC,Joinville,Aplicativo,Casa,Produto B,25,1054.6,26364.97,20602.7,9205.64,14.6,4.09
2017,1,2017-01-01,Sul,RS,Porto Alegre,Site próprio,Livros,Produto A,2,491.88,983.75,576.42,426.85,14.8,4.43
2017,1,2017-01-01,Sul,RS,Caxias do Sul,Aplicativo,Esporte,Produto C,27,1786.6,48238.16,34908.75,20478.14,9.6,3.62
2017,2,2017-02-01,Norte,AM,Manaus,Site próprio,Beleza,Produto A,6,115.42,692.53,563.62,310.8,13.9,4.64
2017,2,2017-02-01,Norte,PA,Belém,Site próprio,Casa,Produto C,3,1406.52,4219.56,3256.94,1744.68,7.9,4.34
2017,2,2017-02-01,Norte,PA,Santarém,Marketplace,Esporte,Produto B,5,2300.9,11504.49,8735.36,2728.52,2.3,3.22
2017,2,2017-02-01,Norte,RO,Porto Velho,Aplicativo,Esporte,Produto D,9,2237.68,20139.12,11587.22,6477.89,9.9,4.24
2017,2,2017-02-01,Norte,TO,Palmas,Aplicativo,Eletrônicos,Produto B,23,2466.44,56728.14,32758.43,22667.22,7.0,4.06
2017,2,2017-02-01,Nordeste,BA,Salvador,Marketplace,Moda,Produto C,1,2347.43,2347.43,1811.16,889.24,13.7,4.66
2017,2,2017-02-01,Nordeste,BA,Feira de Santana,Aplicativo,Beleza,Produto B,7,794.12,5558.83,3732.66,1145.38,6.7,4.26
2017,2,2017-02-01,Nordeste,PE,Recife,Marketplace,Esporte,Produto D,11,157.77,1735.47,995.67,645.11,10.4,4.77
2017,2,2017-02-01,Nordeste,PE,Jaboatão dos Guararapes,Site próprio,Esporte,Produto C,16,2151.04,34416.65,21698.81,13728.46,4.1,4.85
2017,2,2017-02-01,Nordeste,CE,Fortaleza,Aplicativo,Livros,Produto B,24,1179.42,28306.1,17383.55,7965.03,6.2,3.46
2017,2,2017-02-01,Nordeste,CE,Juazeiro do Norte,Aplicativo,Casa,Produto B,24,1734.68,41632.43,27612.33,8059.81,9.8,4.43
2017,2,2017-02-01,Nordeste,MA,São Luís,Site próprio,Livros,Produto D,1,859.89,859.89,474.55,312.73,13.5,2.85
2017,2,2017-02-01,Nordeste,PB,João Pessoa,Site próprio,Moda,Produto B,23,1012.02,23276.55,17063.77,5540.61,9.0,4.79
2017,2,2017-02-01,Centro-Oeste,DF,Brasília,Marketplace,Casa,Produto D,26,871.51,22659.16,14933.52,8545.16,13.8,4.26
2017,2,2017-02-01,Centro-Oeste,GO,Goiânia,Aplicativo,Beleza,Produto D,5,167.0,835.0,459.79,217.45,2.3,3.41
2017,2,2017-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Casa,Produto D,17,1113.01,18921.11,10529.97,8131.73,2.4,4.98
2017,2,2017-02-01,Centro-Oeste,MT,Cuiabá,Marketplace,Casa,Produto D,21,2206.57,46337.92,28594.5,13806.69,2.7,4.1
2017,2,2017-02-01,Centro-Oeste,MS,Campo Grande,Site próprio,Livros,Produto B,28,2003.1,56086.71,33745.96,22293.24,10.4,3.83
2017,2,2017-02-01,Sudeste,SP,São Paulo,Site próprio,Esporte,Produto C,27,2488.01,67176.26,40351.87,27877.05,11.3,3.15
2017,2,2017-02-01,Sudeste,SP,Campinas,Aplicativo,Eletrônicos,Produto B,20,2154.75,43095.06,34046.65,18533.33,9.5,2.61
2017,2,2017-02-01,Sudeste,SP,Ribeirão Preto,Site próprio,Eletrônicos,Produto A,14,1628.14,22793.94,18547.33,6134.1,4.1,4.19
2017,2,2017-02-01,Sudeste,RJ,Rio de Janeiro,Aplicativo,Eletrônicos,Produto C,20,156.29,3125.88,2470.67,1137.77,10.7,3.27
2017,2,2017-02-01,Sudeste,RJ,Niterói,Site próprio,Casa,Produto D,6,83.35,500.08,400.96,102.26,4.1,4.15
2017,2,2017-02-01,Sudeste,RJ,Nova Iguaçu,Site próprio,Eletrônicos,Produto B,22,1721.92,37882.21,27585.48,16176.89,13.4,3.47
2017,2,2017-02-01,Sudeste,RJ,Petrópolis,Marketplace,Beleza,Produto C,18,1507.87,27141.7,19008.84,12151.3,8.3,3.11
2017,2,2017-02-01,Sudeste,MG,Belo Horizonte,Marketplace,Casa,Produto D,1,2328.85,2328.85,1722.58,921.97,10.9,4.6
2017,2,2017-02-01,Sudeste,MG,Uberlândia,Aplicativo,Esporte,Produto D,17,1888.53,32105.02,22805.82,11883.89,12.9,4.97
2017,2,2017-02-01,Sudeste,MG,Juiz de Fora,Aplicativo,Eletrônicos,Produto B,25,964.43,24110.77,13364.87,5760.97,13.3,3.42
2017,2,2017-02-01,Sudeste,ES,Vitória,Aplicativo,Moda,Produto C,15,568.42,8526.33,5561.08,1545.06,9.5,2.87
2017,2,2017-02-01,Sudeste,ES,Vila Velha,Marketplace,Livros,Produto A,24,2211.32,53071.64,35918.93,18670.56,3.4,4.22
2017,2,2017-02-01,Sudeste,ES,Serra,Site próprio,Beleza,Produto B,3,1469.47,4408.42,2795.02,1508.61,13.5,4.29
2017,2,2017-02-01,Sul,PR,Curitiba,Site próprio,Moda,Produto A,2,2181.86,4363.72,2842.57,1267.39,10.3,3.1
2017,2,2017-02-01,Sul,PR,Londrina,Site próprio,Livros,Produto A,22,1510.15,33223.36,26563.43,8202.13,12.1,4.16
2017,2,2017-02-01,Sul,SC,Florianópolis,Site próprio,Esporte,Produto B,22,1877.5,41304.89,28389.78,14692.21,13.3,4.89
2017,2,2017-02-01,Sul,SC,Joinville,Marketplace,Esporte,Produto B,16,1092.41,17478.59,10323.76,6502.88,2.7,3.94
2017,2,2017-02-01,Sul,RS,Porto Alegre,Site próprio,Livros,Produto D,10,743.54,7435.41,5576.86,1476.12,10.7,2.98
2017,2,2017-02-01,Sul,RS,Caxias do Sul,Site próprio,Eletrônicos,Produto D,3,542.9,1628.69,1175.59,447.59,10.8,3.68
2017,3,2017-03-01,Norte,AM,Manaus,Marketplace,Beleza,Produto D,14,1002.07,14028.93,8158.59,3611.44,8.7,3.63
2017,3,2017-03-01,Norte,PA,Belém,Aplicativo,Beleza,Produto B,21,886.54,18617.36,11702.3,8334.6,4.9,2.52
2017,3,2017-03-01,Norte,PA,Santarém,Marketplace,Esporte,Produto B,5,1007.15,5035.76,3970.17,2226.21,11.7,4.15
2017,3,2017-03-01,Norte,RO,Porto Velho,Aplicativo,Livros,Produto A,9,1307.07,11763.66,8421.76,2930.52,5.3,4.0
2017,3,2017-03-01,Norte,TO,Palmas,Aplicativo,Esporte,Produto C,11,302.92,3332.11,2251.26,988.63,10.5,3.97
2017,3,2017-03-01,Nordeste,BA,Salvador,Site próprio,Beleza,Produto D,2,244.25,488.49,371.1,108.99,2.0,3.17
2017,3,2017-03-01,Nordeste,BA,Feira de Santana,Marketplace,Casa,Produto D,6,1686.21,10117.29,7798.81,4410.71,4.4,2.77
2017,3,2017-03-01,Nordeste,PE,Recife,Site próprio,Moda,Produto A,12,311.13,3733.51,2084.53,777.66,14.2,2.88
2017,3,2017-03-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Eletrônicos,Produto A,28,773.67,21662.66,15235.47,9716.97,8.3,4.56
2017,3,2017-03-01,Nordeste,CE,Fortaleza,Marketplace,Esporte,Produto C,6,1101.55,6609.32,4405.15,2365.57,10.8,4.23
2017,3,2017-03-01,Nordeste,CE,Juazeiro do Norte,Marketplace,Eletrônicos,Produto A,10,2193.73,21937.32,13453.35,4951.45,7.6,4.76
2017,3,2017-03-01,Nordeste,MA,São Luís,Aplicativo,Eletrônicos,Produto D,11,76.19,838.04,553.5,158.32,14.6,3.4
2017,3,2017-03-01,Nordeste,PB,João Pessoa,Site próprio,Casa,Produto B,10,1970.36,19703.56,11565.56,6837.88,12.1,3.04
2017,3,2017-03-01,Centro-Oeste,DF,Brasília,Aplicativo,Esporte,Produto A,11,809.78,8907.6,6082.79,3281.83,8.1,3.06
2017,3,2017-03-01,Centro-Oeste,GO,Goiânia,Site próprio,Moda,Produto A,25,2079.3,51982.45,38973.8,19156.68,11.2,2.92
2017,3,2017-03-01,Centro-Oeste,GO,Aparecida de Goiânia,Aplicativo,Beleza,Produto C,8,2331.26,18650.1,14398.16,6485.76,13.3,3.08
2017,3,2017-03-01,Centro-Oeste,MT,Cuiabá,Marketplace,Esporte,Produto D,1,2101.56,2101.56,1615.01,784.39,13.2,4.13
2017,3,2017-03-01,Centro-Oeste,MS,Campo Grande,Site próprio,Beleza,Produto C,10,1427.82,14278.16,9761.29,4127.02,2.0,4.36
2017,3,2017-03-01,Sudeste,SP,São Paulo,Site próprio,Casa,Produto C,2,1133.45,2266.91,1573.45,516.29,4.3,4.83
2017,3,2017-03-01,Sudeste,SP,Campinas,Site próprio,Eletrônicos,Produto B,7,2101.79,14712.55,11763.82,2962.79,14.9,3.33
2017,3,2017-03-01,Sudeste,SP,Ribeirão Preto,Site próprio,Moda,Produto A,7,1336.62,9356.34,5420.14,2638.75,9.8,4.92
2017,3,2017-03-01,Sudeste,RJ,Rio de Janeiro,Marketplace,Esporte,Produto C,6,492.95,2957.71,2366.73,1301.35,5.4,3.73
2017,3,2017-03-01,Sudeste,RJ,Niterói,Aplicativo,Livros,Produto B,22,2173.6,47819.17,33622.34,8638.09,13.8,4.86
2017,3,2017-03-01,Sudeste,RJ,Nova Iguaçu,Marketplace,Casa,Produto B,7,2252.61,15768.29,9684.33,5694.76,6.6,3.49
2017,3,2017-03-01,Sudeste,RJ,Petrópolis,Marketplace,Moda,Produto C,15,362.07,5431.07,3232.87,2148.85,9.2,3.55
2017,3,2017-03-01,Sudeste,MG,Belo Horizonte,Aplicativo,Esporte,Produto A,23,1183.86,27228.7,15712.54,5380.23,2.7,4.64
2017,3,2017-03-01,Sudeste,MG,Uberlândia,Aplicativo,Livros,Produto D,12,314.79,3777.47,2483.52,684.7,13.6,2.7
2017,3,2017-03-01,Sudeste,MG,Juiz de Fora,Marketplace,Esporte,Produto B,5,2005.17,10025.87,7283.61,2797.8,13.3,3.91
2017,3,2017-03-01,Sudeste,ES,Vitória,Site próprio,Livros,Produto D,6,2481.06,14886.35,11288.72,6597.59,9.8,2.81
2017,3,2017-03-01,Sudeste,ES,Vila Velha,Aplicativo,Moda,Produto B,8,955.96,7647.67,4664.72,2568.65,9.2,4.22
2017,3,2017-03-01,Sudeste,ES,Serra,Marketplace,Eletrônicos,Produto D,5,262.39,1311.95,935.78,283.21,2.5,3.12
2017,3,2017-03-01,Sul,PR,Curitiba,Site próprio,Casa,Produto B,25,1093.88,27346.88,18085.07,11309.9,3.4,3.97
2017,3,2017-03-01,Sul,PR,Londrina,Marketplace,Moda,Produto B,20,497.19,9943.77,6783.58,2323.19,9.0,4.49
2017,3,2017-03-01,Sul,SC,Florianópolis,Site próprio,Esporte,Produto A,5,1516.19,7580.94,4760.84,3213.84,9.1,3.92
2017,3,2017-03-01,Sul,SC,Joinville,Marketplace,Moda,Produto D,6,1383.64,8301.86,4766.96,2217.26,8.2,3.1
2017,3,2017-03-01,Sul,RS,Porto Alegre,Aplicativo,Moda,Produto B,26,1461.78,38006.16,23567.29,15130.8,6.8,3.52
2017,3,2017-03-01,Sul,RS,Caxias do Sul,Marketplace,Eletrônicos,Produto C,26,702.77,18272.08,11924.99,4456.48,3.9,2.64
2017,4,2017-04-01,Norte,AM,Manaus,Site próprio,Esporte,Produto B,22,403.14,8868.99,6548.41,2005.86,6.7,3.4
2017,4,2017-04-01,Norte,PA,Belém,Site próprio,Livros,Produto C,15,876.9,13153.46,9582.39,2746.12,12.8,3.66
2017,4,2017-04-01,Norte,PA,Santarém,Marketplace,Esporte,Produto D,7,708.55,4959.82,3778.72,1108.06,9.4,3.39
2017,4,2017-04-01,Norte,RO,Porto Velho,Aplicativo,Beleza,Produto B,10,947.08,9470.78,5392.54,4117.96,14.5,4.84
2017,4,2017-04-01,Norte,TO,Palmas,Site próprio,Livros,Produto C,3,2385.75,7157.24,5837.8,2007.98,6.6,4.18
2017,4,2017-04-01,Nordeste,BA,Salvador,Marketplace,Esporte,Produto D,7,1437.16,10060.14,5555.5,2598.4,9.7,3.03
2017,4,2017-04-01,Nordeste,BA,Feira de Santana,Aplicativo,Moda,Produto B,10,1422.1,14221.05,10213.0,4090.63,6.5,4.78
2017,4,2017-04-01,Nordeste,PE,Recife,Site próprio,Eletrônicos,Produto A,17,213.4,3627.79,2016.91,1621.62,5.7,2.96
2017,4,2017-04-01,Nordeste,PE,Jaboatão dos Guararapes,Marketplace,Casa,Produto B,10,941.85,9418.46,6378.68,2177.63,3.1,4.81
2017,4,2017-04-01,Nordeste,CE,Fortaleza,Marketplace,Beleza,Produto A,4,283.74,1134.95,696.41,235.85,7.3,4.53
2017,4,2017-04-01,Nordeste,CE,Juazeiro do Norte,Aplicativo,Casa,Produto C,11,2055.47,22610.13,12627.36,6439.26,3.5,4.45
2017,4,2017-04-01,Nordeste,MA,São Luís,Marketplace,Moda,Produto C,28,210.37,5890.26,3533.08,1650.54,13.8,2.97
2017,4,2017-04-01,Nordeste,PB,João Pessoa,Aplicativo,Moda,Produto D,22,150.71,3315.7,1894.29,1488.94,4.0,4.38
2017,4,2017-04-01,Centro-Oeste,DF,Brasília,Marketplace,Livros,Produto A,22,1277.53,28105.64,22460.8,10853.62,6.2,3.57
2017,4,2017-04-01,Centro-Oeste,GO,Goiânia,Marketplace,Esporte,Produto D,23,1988.74,45741.11,33277.15,12717.36,13.1,3.93
2017,4,2017-04-01,Centro-Oeste,GO,Aparecida de Goiânia,Site próprio,Eletrônicos,Produto A,20,1596.9,31938.02,22352.45,7190.51,9.1,4.85
2017,4,2017-04-01,Centro-Oeste,MT,Cuiabá,Aplicativo,Livros,Produto D,19,806.7,15327.28,12204.69,3513.92,11.0,4.96
2017,4,2017-04-01,Centro-Oeste,MS,Campo Grande,Aplicativo,Casa,Produto D,3,1803.75,5411.24,3855.96,1621.27,3.2,3.54
